Work Order ID,Customer Order Number,Facility Name,Bulk ID,House Way Bill,Distribution Center,Mid-Mile Booked Date,Mid-Mile Ship Date,Mid-Mile Land Date,Mid-Mile POD,Work Order Status,Last Mile Receiving Status
000005LLTOES0000004000,1000114903,LAST MILE HUB AUSTIN,020221-BULKXPOAUS,737159,SAN FRANCISCO,2/1/2021 6:22:08 PM -05:00,2/10/2021,2/12/2021 12:00 AM,TRUE,Completed,Shipped
000005LLTOFPE000002000,1000116931,LAST MILE HUB AUSTIN,020221-BULKXPOAUS,737159,SAN FRANCISCO,2/1/2021 6:23:57 PM -05:00,2/10/2021,2/12/2021 12:00 AM,TRUE,Completed,Shipped
000005LLTOJIA000002000,1000115060,LAST MILE HUB AUSTIN,020221-BULKXPOAUS,737159,SAN FRANCISCO,2/1/2021 6:27:09 PM -05:00,2/10/2021,2/12/2021 12:00 AM,TRUE,Completed,Shipped
000005LLPOF42000004000,1000104388-RMA-2,LAST MILE HUB BUFFALO,020221-BULKXPOBUF,736315,NEWARK,2/1/2021 6:27:09 PM -05:00,2/16/2021,2/22/2021 12:00 AM,TRUE,Cancelled,Not Received
000005LLT6B52000004000,1000110460-RMA,LAST MILE HUB BUFFALO,020221-BULKXPOBUF,736315,NEWARK,2/1/2021 6:27:09 PM -05:00,2/16/2021,2/22/2021 12:00 AM,TRUE,Cancelled,Not Received
000005LLT6B9U000004000,1000109435-RMA,LAST MILE HUB BUFFALO,020221-BULKXPOBUF,736315,NEWARK,2/1/2021 6:27:09 PM -05:00,2/16/2021,2/22/2021 12:00 AM,TRUE,Cancelled,Not Received
000005LLOJPAG000004000,1000113976,LAST MILE HUB DENVER,020221-BULKXPODEN,736942,SAN FRANCISCO,2/1/2021 6:27:09 PM -05:00,2/9/2021,2/10/2021 12:00 AM,TRUE,Completed,Shipped
000005LLP5UII000002000,1000114538,LAST MILE HUB DENVER,020221-BULKXPODEN,736942,SAN FRANCISCO,2/1/2021 6:27:09 PM -05:00,2/9/2021,2/10/2021 12:00 AM,TRUE,Completed,Shipped
000005LLPOFSI000006000,1000112027,LAST MILE HUB DENVER,020221-BULKXPODEN,736942,SAN FRANCISCO,2/1/2021 6:27:09 PM -05:00,2/9/2021,2/10/2021 12:00 AM,TRUE,Completed,Shipped
000005LLQAVLE000006000,1000117057,LAST MILE HUB DENVER,020221-BULKXPODEN,736942,SAN FRANCISCO,2/1/2021 6:27:09 PM -05:00,2/9/2021,2/10/2021 12:00 AM,TRUE,Completed,Shipped
000005LLRF84I000006000,1000117367,LAST MILE HUB DENVER,020221-BULKXPODEN,736942,SAN FRANCISCO,2/1/2021 6:27:09 PM -05:00,2/9/2021,2/10/2021 12:00 AM,TRUE,Completed,Shipped
000005LLS1HFK000004000,1000124731,LAST MILE HUB DENVER,020221-BULKXPODEN,736942,SAN FRANCISCO,2/1/2021 6:27:09 PM -05:00,2/9/2021,2/10/2021 12:00 AM,TRUE,Completed,Shipped
000005LLSJP96000002000,1000118297,LAST MILE HUB DENVER,020221-BULKXPODEN,736942,SAN FRANCISCO,2/1/2021 6:27:09 PM -05:00,2/9/2021,2/10/2021 12:00 AM,TRUE,Completed,Shipped
000005LLPOEQ6000004000,1000118145,LAST MILE HUB DALLAS,020221-BULKXPODFW,736565,SAN FRANCISCO,2/1/2021 6:27:09 PM -05:00,2/5/2021,2/10/2021 12:00 AM,TRUE,Completed,Shipped
000005LLQAQU4000006000,1000117821,LAST MILE HUB DALLAS,020221-BULKXPODFW,736565,SAN FRANCISCO,2/1/2021 6:27:09 PM -05:00,2/5/2021,2/10/2021 12:00 AM,TRUE,Completed,Shipped
000005LLQST78000004000,1000114206,LAST MILE HUB DALLAS,020221-BULKXPODFW,736565,SAN FRANCISCO,2/1/2021 6:27:09 PM -05:00,2/5/2021,2/10/2021 12:00 AM,TRUE,Completed,Shipped
000005LLRF8OG000004000,1000117760,LAST MILE HUB DALLAS,020221-BULKXPODFW,736565,SAN FRANCISCO,2/1/2021 6:27:09 PM -05:00,2/5/2021,2/10/2021 12:00 AM,TRUE,Completed,Shipped
000005LLS1HQ6000006000,1000117911,LAST MILE HUB DALLAS,020221-BULKXPODFW,736565,SAN FRANCISCO,2/1/2021 6:32:08 PM -05:00,2/5/2021,2/10/2021 12:00 AM,TRUE,Completed,Shipped
000005LLS1HQK000004000,1000117051,LAST MILE HUB DALLAS,020221-BULKXPODFW,736565,SAN FRANCISCO,2/1/2021 6:32:08 PM -05:00,2/5/2021,2/10/2021 12:00 AM,TRUE,Completed,Shipped
000005LLSJOLO000004000,1000117255,LAST MILE HUB DALLAS,020221-BULKXPODFW,736565,SAN FRANCISCO,2/1/2021 6:32:08 PM -05:00,2/5/2021,2/10/2021 12:00 AM,TRUE,Completed,Shipped
000005LLSJPB0000004000,1000115083,LAST MILE HUB DALLAS,020221-BULKXPODFW,736565,SAN FRANCISCO,2/1/2021 6:32:08 PM -05:00,2/5/2021,2/10/2021 12:00 AM,TRUE,Completed,Shipped
000005LLSJQKC000004000,1000117736,LAST MILE HUB DALLAS,020221-BULKXPODFW,736565,SAN FRANCISCO,2/1/2021 6:32:08 PM -05:00,2/5/2021,2/10/2021 12:00 AM,TRUE,Completed,Shipped
000005LLT66LG000004000,1000112497,LAST MILE HUB DALLAS,020221-BULKXPODFW,736565,SAN FRANCISCO,2/1/2021 6:32:08 PM -05:00,2/5/2021,2/10/2021 12:00 AM,TRUE,Completed,Shipped
000005LLUAN0C000002000,1000117755,LAST MILE HUB DALLAS,020221-BULKXPODFW,736565,SAN FRANCISCO,2/1/2021 6:32:09 PM -05:00,2/5/2021,2/10/2021 12:00 AM,TRUE,Completed,Shipped
000005LLUAN3O000004000,9749-RMA-3,LAST MILE HUB DALLAS,020221-BULKXPODFW,736565,SAN FRANCISCO,2/1/2021 6:32:09 PM -05:00,2/5/2021,2/10/2021 12:00 AM,TRUE,Cancelled,Not Received
000005LLUANJ2000002000,WFH-00188258,LAST MILE HUB DALLAS,020221-BULKXPODFW,736565,SAN FRANCISCO,2/1/2021 6:37:08 PM -05:00,2/5/2021,2/10/2021 12:00 AM,TRUE,Completed,Shipped
000005U0EBA4O000004000,1000117051,LAST MILE HUB DALLAS,020221-BULKXPODFW,736565,SAN FRANCISCO,2/1/2021 6:37:08 PM -05:00,2/5/2021,2/10/2021 12:00 AM,TRUE,Completed,Shipped
000005LLPOFOA000004000,1000104581-RMA,LAST MILE HUB ELIZABETH,020221-BULKXPOEWR,736319,NEWARK,2/1/2021 6:37:08 PM -05:00,2021-02-12,,FALSE,Cancelled,Not Received
000005LLPOGGC000004000,1000106094-RMA,LAST MILE HUB ELIZABETH,020221-BULKXPOEWR,736319,NEWARK,2/1/2021 6:37:08 PM -05:00,2021-02-12,,FALSE,Cancelled,Not Received
000005LLPOIAQ000006000,1000106570-RMA,LAST MILE HUB ELIZABETH,020221-BULKXPOEWR,736319,NEWARK,2/1/2021 6:37:08 PM -05:00,2021-02-12,,FALSE,Cancelled,Not Received
000005LLT66E2000004000,1000106315-RMA,LAST MILE HUB ELIZABETH,020221-BULKXPOEWR,736319,NEWARK,2/1/2021 6:37:08 PM -05:00,2021-02-12,,FALSE,Cancelled,Not Received
000005LLT66H8000004000,1000105320-RMA,LAST MILE HUB ELIZABETH,020221-BULKXPOEWR,736319,NEWARK,2/1/2021 6:37:08 PM -05:00,2021-02-12,,FALSE,Cancelled,Not Received
000005LLTOEA2000004001,1000104605-RMA,LAST MILE HUB ELIZABETH,020221-BULKXPOEWR,736319,NEWARK,2/1/2021 6:37:09 PM -05:00,2021-02-12,,FALSE,Cancelled,Not Received
000005LQVLB5I000004000,1000107494-RMA,LAST MILE HUB ELIZABETH,020221-BULKXPOEWR,736319,NEWARK,2/1/2021 6:37:09 PM -05:00,2021-02-12,,FALSE,Cancelled,Not Received
000005LLTOE34000006000,1000107341-RMA,LAST MILE HUB FARGO,020221-BULKXPOFAR,736944,SAN FRANCISCO,2/1/2021 6:37:09 PM -05:00,2/9/2021,2/12/2021 12:00 AM,TRUE,Completed,Shipped
000005LLOJMPG000002000,1000118837,LAST MILE HUB FRESNO,020221-BULKXPOFAT,737100,SAN FRANCISCO,2/1/2021 6:37:09 PM -05:00,,2/12/2021 12:00 AM,TRUE,Completed,Shipped
000005LLT65SI000002000,1000119216,LAST MILE HUB FRESNO,020221-BULKXPOFAT,737100,SAN FRANCISCO,2/1/2021 6:42:08 PM -05:00,,2/12/2021 12:00 AM,TRUE,Completed,Shipped
000005LLTOEDU000002000,1000112250,LAST MILE HUB FRESNO,020221-BULKXPOFAT,737100,SAN FRANCISCO,2/1/2021 6:42:08 PM -05:00,,2/12/2021 12:00 AM,TRUE,Completed,Shipped
000005LLOJN6I000006000,1000118043,LAST MILE HUB GRAND RAPIDS,020221-BULKXPOGRR,737103,SAN FRANCISCO,2/1/2021 6:42:08 PM -05:00,2/10/2021,2/15/2021 12:00 AM,TRUE,Completed,Shipped
000005LLQAQS2000006000,1000119029,LAST MILE HUB GRAND RAPIDS,020221-BULKXPOGRR,737103,SAN FRANCISCO,2/1/2021 6:42:08 PM -05:00,2/10/2021,2/15/2021 12:00 AM,TRUE,Completed,Shipped
000005LLP5U7Q000006000,1000114438,LAST MILE HUB HOUSTON,020221-BULKXPOIAH,737169,SAN FRANCISCO,2/1/2021 6:42:08 PM -05:00,2/10/2021,2/18/2021 12:00 AM,TRUE,Completed,Shipped
000005LLQSSK6000004000,1000118277,LAST MILE HUB HOUSTON,020221-BULKXPOIAH,737169,SAN FRANCISCO,2/1/2021 6:42:08 PM -05:00,2/10/2021,2/18/2021 12:00 AM,TRUE,Completed,Shipped
000005LLOJPBK000004000,1000119191,LAST MILE HUB LOS ANGELES,020221-BULKXPOLAX,736971,SAN FRANCISCO,2/1/2021 6:42:08 PM -05:00,2/8/2021,2/10/2021 12:00 AM,TRUE,Completed,Shipped
000005LLP5UKG000004000,1000117056,LAST MILE HUB LOS ANGELES,020221-BULKXPOLAX,736971,SAN FRANCISCO,2/1/2021 6:42:08 PM -05:00,2/8/2021,2/10/2021 12:00 AM,TRUE,Completed,Shipped
000005LLP626U000002000,1000117473,LAST MILE HUB LOS ANGELES,020221-BULKXPOLAX,736971,SAN FRANCISCO,2/1/2021 6:42:08 PM -05:00,2/8/2021,2/10/2021 12:00 AM,TRUE,Completed,Shipped
000005LLRF7I6000004000,1000112473,LAST MILE HUB LOS ANGELES,020221-BULKXPOLAX,736971,SAN FRANCISCO,2/1/2021 6:42:08 PM -05:00,2/8/2021,2/10/2021 12:00 AM,TRUE,Completed,Shipped
000005LLS1H7O000006000,1000116244,LAST MILE HUB LOS ANGELES,020221-BULKXPOLAX,736971,SAN FRANCISCO,2/1/2021 6:42:08 PM -05:00,2/8/2021,2/10/2021 12:00 AM,TRUE,Completed,Shipped
000005LLT66OS000002000,1000117246,LAST MILE HUB LOS ANGELES,020221-BULKXPOLAX,736971,SAN FRANCISCO,2/1/2021 6:42:08 PM -05:00,2/8/2021,2/10/2021 12:00 AM,TRUE,Completed,Shipped
000005LLTODQU000002000,1000114234,LAST MILE HUB LOS ANGELES,020221-BULKXPOLAX,736971,SAN FRANCISCO,2/1/2021 6:42:09 PM -05:00,2/8/2021,2/10/2021 12:00 AM,TRUE,Completed,Shipped
000005LLTOFK0000004000,1000116761,LAST MILE HUB LOS ANGELES,020221-BULKXPOLAX,736971,SAN FRANCISCO,2/1/2021 6:42:09 PM -05:00,2/8/2021,2/10/2021 12:00 AM,TRUE,Completed,Shipped
000006126UGHC000006000,1000117056,LAST MILE HUB LOS ANGELES,020221-BULKXPOLAX,736971,SAN FRANCISCO,2/1/2021 6:42:09 PM -05:00,2/8/2021,2/10/2021 12:00 AM,TRUE,Open,Fully Received
000005LLP5UP4000006000,1000118245,LAST MILE HUB MINNEAPOLIS,020221-BULKXPOMSP,737090,SAN FRANCISCO,2/1/2021 6:42:09 PM -05:00,2/10/2021,2/12/2021 12:00 AM,TRUE,Completed,Shipped
000005LLQSS8O000006000,1000119306,LAST MILE HUB MINNEAPOLIS,020221-BULKXPOMSP,737090,SAN FRANCISCO,2/1/2021 6:42:09 PM -05:00,2/10/2021,2/12/2021 12:00 AM,TRUE,Completed,Shipped
000005LLRF74S000006000,1000118320,LAST MILE HUB MINNEAPOLIS,020221-BULKXPOMSP,737090,SAN FRANCISCO,2/1/2021 6:42:09 PM -05:00,2/10/2021,2/12/2021 12:00 AM,TRUE,Completed,Shipped
000005LLSJPI8000004000,1000114611,LAST MILE HUB MINNEAPOLIS,020221-BULKXPOMSP,737090,SAN FRANCISCO,2/1/2021 6:42:10 PM -05:00,2/10/2021,2/12/2021 12:00 AM,TRUE,Completed,Shipped
000005LLT66G0000004000,1000116759,LAST MILE HUB MINNEAPOLIS,020221-BULKXPOMSP,737090,SAN FRANCISCO,2/1/2021 6:42:11 PM -05:00,2/10/2021,2/12/2021 12:00 AM,TRUE,Completed,Shipped
000005R8OG2SC000006000,,LAST MILE HUB MINNEAPOLIS,020221-BULKXPOMSP,737090,SAN FRANCISCO,2/1/2021 6:47:08 PM -05:00,2/10/2021,2/12/2021 12:00 AM,TRUE,Cancelled,Not Applicable
000005LLP5UTS000006000,1000119238,LAST MILE HUB OKLAHOMA CITY,020221-BULKXPOOKC,,,2/1/2021 6:47:08 PM -05:00,,,FALSE,Completed,Shipped
000005LLS1HL0000004000,1000114458,LAST MILE HUB OKLAHOMA CITY,020221-BULKXPOOKC,,,2/1/2021 6:47:08 PM -05:00,,,FALSE,Completed,Shipped
000005LLSJOPE000004001,1000112129,LAST MILE HUB OKLAHOMA CITY,020221-BULKXPOOKC,,,2/1/2021 6:47:08 PM -05:00,,,FALSE,Completed,Shipped
000005LLUAN8O000002000,1000111386-RMA,LAST MILE HUB OKLAHOMA CITY,020221-BULKXPOOKC,,,2/1/2021 6:47:08 PM -05:00,,,FALSE,Cancelled,Not Received
000005LLP5URQ000006000,1000118423,LAST MILE HUB OMAHA,020221-BULKXPOOMA,,,2/1/2021 6:47:08 PM -05:00,,,FALSE,Completed,Shipped
000005LLRF6LU000006000,1000117197,LAST MILE HUB OMAHA,020221-BULKXPOOMA,,,2/1/2021 6:47:08 PM -05:00,,,FALSE,Completed,Shipped
000005LLP5U7G000002000,1000117250,LAST MILE HUB ONTARIO,020221-BULKXPOONT,737144,SAN FRANCISCO,2/1/2021 6:47:08 PM -05:00,2/10/2021,2/11/2021 12:00 AM,TRUE,Completed,Shipped
000005LLQAQO2000006000,1000118760,LAST MILE HUB ONTARIO,020221-BULKXPOONT,737144,SAN FRANCISCO,2/1/2021 6:47:08 PM -05:00,2/10/2021,2/11/2021 12:00 AM,TRUE,Completed,Shipped
000005LLS1HI6000004000,1000117753,LAST MILE HUB ONTARIO,020221-BULKXPOONT,737144,SAN FRANCISCO,2/1/2021 6:47:08 PM -05:00,2/10/2021,2/11/2021 12:00 AM,TRUE,Completed,Shipped
000005LLT65NE000004000,1000117680,LAST MILE HUB ONTARIO,020221-BULKXPOONT,737144,SAN FRANCISCO,2/1/2021 6:47:08 PM -05:00,2/10/2021,2/11/2021 12:00 AM,TRUE,Completed,Shipped
000005LLTOF2K000002000,1000118435,LAST MILE HUB ONTARIO,020221-BULKXPOONT,737144,SAN FRANCISCO,2/1/2021 6:47:09 PM -05:00,2/10/2021,2/11/2021 12:00 AM,TRUE,Completed,Shipped
000005LLUANHA000004000,1000110272-RMA,LAST MILE HUB ONTARIO,020221-BULKXPOONT,737144,SAN FRANCISCO,2/1/2021 6:47:09 PM -05:00,2/10/2021,2/11/2021 12:00 AM,TRUE,Completed,Shipped
000005LLOJNH4000004000,1000118106,LAST MILE HUB CHICAGO,020221-BULKXPOORD,737572,SAN FRANCISCO,2/1/2021 6:47:09 PM -05:00,2/12/2021,2/23/2021 12:00 AM,TRUE,Completed,Shipped
000005LLP5U3A000002000,1000116970,LAST MILE HUB CHICAGO,020221-BULKXPOORD,737572,SAN FRANCISCO,2/1/2021 6:47:09 PM -05:00,2/12/2021,2/23/2021 12:00 AM,TRUE,Completed,Shipped
000005LLPOFBS000006000,1000117768,LAST MILE HUB CHICAGO,020221-BULKXPOORD,737572,SAN FRANCISCO,2/1/2021 6:47:09 PM -05:00,2/12/2021,2/23/2021 12:00 AM,TRUE,Completed,Shipped
000005LLRF5S0000004000,1000119018,LAST MILE HUB CHICAGO,020221-BULKXPOORD,737572,SAN FRANCISCO,2/1/2021 6:47:10 PM -05:00,2/12/2021,2/23/2021 12:00 AM,TRUE,Completed,Shipped
000005LLSJP78000004000,1000117924,LAST MILE HUB CHICAGO,020221-BULKXPOORD,737572,SAN FRANCISCO,2/1/2021 6:47:10 PM -05:00,2/12/2021,2/23/2021 12:00 AM,TRUE,Completed,Shipped
000005LLSJR8U000004000,1000116298,LAST MILE HUB CHICAGO,020221-BULKXPOORD,737572,SAN FRANCISCO,2/1/2021 6:47:10 PM -05:00,2/12/2021,2/23/2021 12:00 AM,TRUE,Completed,Shipped
000005LLT65HI000004000,1000118622,LAST MILE HUB CHICAGO,020221-BULKXPOORD,737572,SAN FRANCISCO,2/1/2021 6:52:09 PM -05:00,2/12/2021,2/23/2021 12:00 AM,TRUE,Completed,Shipped
000005LLT6624000004000,1000109851,LAST MILE HUB CHICAGO,020221-BULKXPOORD,737572,SAN FRANCISCO,2/1/2021 6:52:09 PM -05:00,2/12/2021,2/23/2021 12:00 AM,TRUE,Completed,Shipped
000005LLTOFA0000004000,1000117738,LAST MILE HUB CHICAGO,020221-BULKXPOORD,737572,SAN FRANCISCO,2/1/2021 6:52:09 PM -05:00,2/12/2021,2/23/2021 12:00 AM,TRUE,Completed,Shipped
000005LLUAMN6000006000,WFH-00187949,LAST MILE HUB CHICAGO,020221-BULKXPOORD,737572,SAN FRANCISCO,2/1/2021 6:52:09 PM -05:00,2/12/2021,2/23/2021 12:00 AM,TRUE,Completed,Shipped
000005LLUAN3M000004000,1000109259-RMA,LAST MILE HUB CHICAGO,020221-BULKXPOORD,737572,SAN FRANCISCO,2/1/2021 6:52:09 PM -05:00,2/12/2021,2/23/2021 12:00 AM,TRUE,Cancelled,Not Received
000005LLP5ULA000006000,1000117098,LAST MILE HUB PORTLAND,020221-BULKXPOPDX,737084,SAN FRANCISCO,2/1/2021 6:52:09 PM -05:00,2/10/2021,2/16/2021 12:00 AM,TRUE,Completed,Shipped
000005LLPOFN6000004000,1000109020-RMA,LAST MILE HUB PORTLAND,020221-BULKXPOPDX,737084,SAN FRANCISCO,2/1/2021 6:52:10 PM -05:00,2/10/2021,2/16/2021 12:00 AM,TRUE,Cancelled,Not Received
000005LLQAQVU000004000,1000118729,LAST MILE HUB PORTLAND,020221-BULKXPOPDX,737084,SAN FRANCISCO,2/1/2021 6:52:10 PM -05:00,2/10/2021,2/16/2021 12:00 AM,TRUE,Completed,Shipped
000005LLSJOT0000004000,1000118155,LAST MILE HUB PORTLAND,020221-BULKXPOPDX,737084,SAN FRANCISCO,2/1/2021 6:52:10 PM -05:00,2/10/2021,2/16/2021 12:00 AM,TRUE,Completed,Shipped
000005LLSJVP6000006000,1000118282,LAST MILE HUB PORTLAND,020221-BULKXPOPDX,737084,SAN FRANCISCO,2/1/2021 6:52:10 PM -05:00,2/10/2021,2/16/2021 12:00 AM,TRUE,Completed,Shipped
000005LLRF6GE000002000,1000118420,LAST MILE HUB PHOENIX,020221-BULKXPOPHX,737092,SAN FRANCISCO,2/1/2021 6:52:10 PM -05:00,2/10/2021,2/11/2021 12:00 AM,TRUE,Completed,Shipped
000005LLT65FU000002000,1000117243,LAST MILE HUB PHOENIX,020221-BULKXPOPHX,737092,SAN FRANCISCO,2/1/2021 6:52:10 PM -05:00,2/10/2021,2/11/2021 12:00 AM,TRUE,Completed,Shipped
000005LLTOE0O000002000,1000118103,LAST MILE HUB PHOENIX,020221-BULKXPOPHX,737092,SAN FRANCISCO,2/1/2021 6:52:10 PM -05:00,2/10/2021,2/11/2021 12:00 AM,TRUE,Completed,Shipped
000005LLTOMM4000004000,1000118371,LAST MILE HUB PHOENIX,020221-BULKXPOPHX,737092,SAN FRANCISCO,2/1/2021 6:52:10 PM -05:00,2/10/2021,2/11/2021 12:00 AM,TRUE,Completed,Shipped
000005LLS1HTK000004000,1000106585-RMA,LAST MILE HUB RICHMOND,020221-BULKXPORIC,736321,NEWARK,2/1/2021 6:52:10 PM -05:00,2/16/2021,2/17/2021 12:00 AM,TRUE,Completed,Shipped
000005LLOJN0Q000002000,1000116462,LAST MILE HUB RENO,020221-BULKXPORNO,737094,SAN FRANCISCO,2/1/2021 6:52:10 PM -05:00,2/10/2021,2/10/2021 12:00 AM,TRUE,Open,Not Received
000005LLQAQKE000004000,1000119164,LAST MILE HUB RENO,020221-BULKXPORNO,737094,SAN FRANCISCO,2/1/2021 6:52:10 PM -05:00,2/10/2021,2/10/2021 12:00 AM,TRUE,Cancelled,Not Received
000005LLSJOE6000006000,1000114147,LAST MILE HUB RENO,020221-BULKXPORNO,737094,SAN FRANCISCO,2/1/2021 6:52:10 PM -05:00,2/10/2021,2/10/2021 12:00 AM,TRUE,Open,Not Received
000005LLOJPA8000002000,1000118363,LAST MILE HUB SAN DIEGO,020221-BULKXPOSAN,736860,SAN FRANCISCO,2/1/2021 6:52:11 PM -05:00,2/8/2021,2/11/2021 12:00 AM,TRUE,Completed,Shipped
000005LLPOG6S000004000,1000119241,LAST MILE HUB SAN DIEGO,020221-BULKXPOSAN,736860,SAN FRANCISCO,2/1/2021 6:52:11 PM -05:00,2/8/2021,2/11/2021 12:00 AM,TRUE,Completed,Shipped
000005LLS1HTO000004000,1000114419,LAST MILE HUB SAN DIEGO,020221-BULKXPOSAN,736860,SAN FRANCISCO,2/1/2021 6:52:11 PM -05:00,2/8/2021,2/11/2021 12:00 AM,TRUE,Completed,Shipped
000005LLT666C000006000,1000114676,LAST MILE HUB SAN DIEGO,020221-BULKXPOSAN,736860,SAN FRANCISCO,2/1/2021 6:52:11 PM -05:00,2/8/2021,2/11/2021 12:00 AM,TRUE,Completed,Shipped
000005LLT6AL6000006000,1000117638,LAST MILE HUB SAN DIEGO,020221-BULKXPOSAN,736860,SAN FRANCISCO,2/1/2021 6:52:12 PM -05:00,2/8/2021,2/11/2021 12:00 AM,TRUE,Open,Fully Received
000005LLTOEEK000004000,1000117196,LAST MILE HUB SAN DIEGO,020221-BULKXPOSAN,736860,SAN FRANCISCO,2/1/2021 6:52:12 PM -05:00,2/8/2021,2/11/2021 12:00 AM,TRUE,Completed,Shipped
000005LLTOF2M000004000,1000157174,LAST MILE HUB SAN DIEGO,020221-BULKXPOSAN,736860,SAN FRANCISCO,2/1/2021 6:52:12 PM -05:00,2/8/2021,2/11/2021 12:00 AM,TRUE,Completed,Shipped
000005LLUANH4000002000,1000118285,LAST MILE HUB SAN DIEGO,020221-BULKXPOSAN,736860,SAN FRANCISCO,2/1/2021 6:52:12 PM -05:00,2/8/2021,2/11/2021 12:00 AM,TRUE,Completed,Shipped
000005OCE830O000004000,1000118363,LAST MILE HUB SAN DIEGO,020221-BULKXPOSAN,736860,SAN FRANCISCO,2/1/2021 6:52:12 PM -05:00,2/8/2021,2/11/2021 12:00 AM,TRUE,Completed,Shipped
000005LLQARK2000006000,1000118972,LAST MILE HUB SAN ANTONIO,020221-BULKXPOSAT,,,2/1/2021 6:52:12 PM -05:00,,,FALSE,Completed,Shipped
000005LLRF7CA000004000,1000114080,LAST MILE HUB SAN ANTONIO,020221-BULKXPOSAT,,,2/1/2021 6:57:09 PM -05:00,,,FALSE,Completed,Shipped
000005LLRF7VM000004000,1000113977,LAST MILE HUB SAN ANTONIO,020221-BULKXPOSAT,,,2/1/2021 6:57:09 PM -05:00,,,FALSE,Completed,Shipped
000005LLTOFDA000004000,1000118359,LAST MILE HUB SAN ANTONIO,020221-BULKXPOSAT,,,2/1/2021 6:57:09 PM -05:00,,,FALSE,Completed,Shipped
000005MK3RVVU000006000,1000117093,LAST MILE HUB SAN ANTONIO,020221-BULKXPOSAT,,,2/1/2021 6:57:09 PM -05:00,,,FALSE,Completed,Shipped
000005LLP5UCO000006000,1000117441,LAST MILE HUB SEATTLE,020221-BULKXPOSEA,737088,SAN FRANCISCO,2/1/2021 6:57:09 PM -05:00,2/10/2021,2/11/2021 12:00 AM,TRUE,Completed,Shipped
000005LLPODUS000004001,1000116100,LAST MILE HUB SEATTLE,020221-BULKXPOSEA,737088,SAN FRANCISCO,2/1/2021 6:57:09 PM -05:00,2/10/2021,2/11/2021 12:00 AM,TRUE,Completed,Shipped
000005LLPOGGK000004000,1000117613,LAST MILE HUB SEATTLE,020221-BULKXPOSEA,737088,SAN FRANCISCO,2/1/2021 6:57:09 PM -05:00,2/10/2021,2/11/2021 12:00 AM,TRUE,Open,Fully Received
000005LLQARMS000006000,1000114928,LAST MILE HUB SEATTLE,020221-BULKXPOSEA,737088,SAN FRANCISCO,2/1/2021 6:57:09 PM -05:00,2/10/2021,2/11/2021 12:00 AM,TRUE,Completed,Shipped
000005LLS1GUO000002000,1000112472,LAST MILE HUB SEATTLE,020221-BULKXPOSEA,737088,SAN FRANCISCO,2/1/2021 6:57:09 PM -05:00,2/10/2021,2/11/2021 12:00 AM,TRUE,Completed,Shipped
000005LLTOK8K000004000,1000114361,LAST MILE HUB UNION CITY,020221-BULKXPOSFO,,,2/1/2021 6:57:09 PM -05:00,,,FALSE,Completed,Shipped
000005LLUAN48000002000,1000102918-RMA,LAST MILE HUB UNION CITY,020221-BULKXPOSFO,,,2/1/2021 6:57:09 PM -05:00,,,FALSE,Completed,Shipped
000005LLUAND0000004000,1000095690-RMA,LAST MILE HUB UNION CITY,020221-BULKXPOSFO,,,2/1/2021 6:57:09 PM -05:00,,,FALSE,Completed,Shipped
000005P161PCC000004000,1000102918-RMA,LAST MILE HUB UNION CITY,020221-BULKXPOSFO,,,2/1/2021 6:57:09 PM -05:00,,,FALSE,Completed,Shipped
000005LLUAN8K000004000,1000104665-RMA,LAST MILE HUB SACRAMENTO,020221-BULKXPOSMF,736562,SAN FRANCISCO,2/1/2021 6:57:09 PM -05:00,2/5/2021,2/5/2021 12:00 AM,TRUE,Completed,Shipped
000005LLOJN70000004000,1000115145,LAST MILE HUB ST. LOUIS,020221-BULKXPOSTL,,,2/1/2021 6:57:09 PM -05:00,,,FALSE,Completed,Shipped
000005LLT6B94000006000,1000118241,LAST MILE HUB ST. LOUIS,020221-BULKXPOSTL,,,2/1/2021 6:57:09 PM -05:00,,,FALSE,Completed,Shipped
000005LLT66OA000002000,1000118316,LAST MILE HUB KNOXVILLE,020221-BULKXPOTYS,,,2/1/2021 6:57:10 PM -05:00,,,FALSE,Completed,Shipped
000005LLT6AFE000004000,1000117808,LAST MILE HUB KNOXVILLE,020221-BULKXPOTYS,,,2/1/2021 6:57:11 PM -05:00,,,FALSE,Completed,Shipped
000005M0GOUKC000006001,1000121635,LAST MILE HUB ALBANY,020421-BULKXPOALB,736756,NEWARK,2/1/2021 6:57:11 PM -05:00,2/12/2021,2/16/2021 12:00 AM,TRUE,Completed,Shipped
000005M0HTILE000006000,1000120010,LAST MILE HUB ALBANY,020421-BULKXPOALB,736756,NEWARK,2/1/2021 6:57:11 PM -05:00,2/12/2021,2/16/2021 12:00 AM,TRUE,Completed,Shipped
000005M0GOUUS000002000,1000123230,LAST MILE HUB ATLANTA,020421-BULKXPOATL,736755,NEWARK,2/1/2021 7:02:09 PM -05:00,2/16/2021,2/18/2021 12:00 AM,TRUE,Completed,Shipped
000005M0GOV9G000006000,1000121801,LAST MILE HUB ATLANTA,020421-BULKXPOATL,736755,NEWARK,2/1/2021 7:02:09 PM -05:00,2/16/2021,2/18/2021 12:00 AM,TRUE,Completed,Shipped
